address,is_verified,contract_name,compiler_version,source,has_variable_rw_set,rw_confidence,rw_evidence_functions,rw_reasoning,rw_error,rw_branch_condition
0x6243d8cea23066d098a15582d81a598b4e8391f4,TRUE,DSDelegateToken,v0.6.7+commit.b8d736ae,etherscan,1,high,transferFrom;burn,transferFrom中if(src!=msg.sender&&_approvals[src][msg.sender]!=uint(-1))分支额外写_approvals，else分支不写；burn同理。两条路径读写的state variable集合不同（_approvals仅条件分支写入），_balances则两路径都写。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,条件依赖src/guy是否等于msg.sender及_approvals值是否为最大uint，均为运行时值
0x37a711f164e903a8f69fedd7fb756aa5fdec17a1,TRUE,KANDY,v0.8.23+commit.f704f362,etherscan,1,high,transfer;transferFrom;_transfer,_transfer中，买入分支(from==pair)写_buyCount，卖出swap分支写sellCount和lastSellBlock，owner/免税路径不写这些变量，不同分支读写集不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,from/to地址与owner/_taxWallet/uniswapV2Pair比较，以及_buyCount、swapEnabled等运行时值
0xa1470f9ddcca00df27e579095f6f9ae3db03c27c,TRUE,NYXOS,v0.8.30+commit.73712a01,etherscan,1,high,transfer;transferFrom;_transfer,_transfer中owner路径仅操作_balances；买入路径额外写buys_Count；卖出swap路径额外写sells_Count、lastBlockOfSell及_allowances（经swapTokensForEth内_approve）。不同分支读写不同状态变量集合。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,依赖from/to是否为owner、是否等于uniswapV2Pair、buys_Count计数、block.number等运行时值
0xe355de6a6043b0580ff5a26b46051a4809b12793,TRUE,Token4EVER,v0.8.26+commit.8a97fa7a,etherscan,0,high,,所有非view/pure的public/external函数（mint、transfer、transferFrom、approve、burn、burnFrom、permit、acceptOwnership等）中的条件分支要么仅导致revert，要么在通过分支后读写相同的state variable集合。例如mint中的if分支仅revert或继续执行_mint；ERC20._update中from/to是否为address(0)的分支从每个单独的public函数视角看是固定的（_transfer确保from/to非零，_mint固定from为零，_burn固定to为零），不存在运行时可变分支导致不同state variable被访问的情况。,,
0xb3c1ceef69c39a40fc401803f2a0b4bb871068d2,TRUE,ERC1155MagicDropCloneable,v0.8.22+commit.4fc1097e,etherscan,1,high,setup,setup函数包含8个独立的if分支，条件依赖config参数的运行时值。不同分支写入完全不同的state variable：如config.maxSupply>0写_tokenSupply，config.baseURI非空写_baseURI，config.payoutRecipient非零写_payoutRecipient等。不同调用路径触及的变量集合不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,setup函数的多个if条件依赖运行时参数config各字段的值，决定是否写入不同变量
0x3d20601ac0ba9cae4564ddf7870825c505b69f1a,TRUE,AMTransparentUpgradeableProxy,v0.8.20+commit.a1b79de6,etherscan,,,,,"模型返回内容为空（finish_reason=length, reasoning_content长度=26098字符, usage={'completion_tokens': 6000, 'completion_tokens_details': {'reasoning_tokens': 5998}, 'prompt_tokens': 27494, 'prompt_tokens_details': {'cached_tokens': 832}, 'total_tokens': 33494}）。大概率是 max_tokens 太小，思考过程把额度耗尽了，试试调大 --max-tokens，或者去掉 --reasoning-effort max 降低思考强度",
0xb945a007b4b9a8d518741b90377e69e76a473620,FALSE,,,none,,,,,,
0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9,TRUE,SwipeToken,v0.5.1+commit.c8a2cb62,etherscan,0,high,,逐一检查所有非view/pure的external/public函数（transfer、approve、transferFrom、burn、approveAndCall、burnForAllowance、freeze、unfreeze等），均无if/else条件分支读写不同state variable的情况，所有状态变量操作都是确定性的线性逻辑。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xe8244cdd2fee8eb9618283461c5a2f3bef18066f,FALSE,,,none,,,,,,
0x6dc76f93f708c33c74172ca07b8f00d97f01ffc9,TRUE,ForwarderV4,v0.8.20+commit.a1b79de6,etherscan,0,high,,合约中的条件分支（如if(autoFlush721)、if(value==0)等）仅控制是否提前return或是否执行外部调用，所有分支读写的state variable集合完全相同（parentAddress、feeAddress、autoFlush721、autoFlush1155），不存在不同分支操作不同state variable的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xabec00542d141bddf58649bfe860c6449807237c,TRUE,X,v0.8.10+commit.fc410830,etherscan,1,high,_transfer,_transfer中，当limitsInEffect为true时部分路径写入blocked和_holderLastTransferTimestamp，为false则完全不触碰；takeFee为true且为买卖时写入tokensForLiquidity/Dev/Mark/Operations，否则不写。不同路径读写的变量集合不同。,,分支依赖limitsInEffect、transferDelayEnabled、_isExcludedFromFees、automatedMarketMakerPairs等运行时状态变量和参数
0xa869817b48b25eee986bdf4be04062e6fd2c418b,TRUE,TransparentUpgradeableProxy,v0.8.24+commit.e11b9ed9,etherscan,0,high,,所有非view/pure函数中的条件分支（如initialOwner==0、data.length>0、msg.sender==admin等）要么仅导致revert/return，要么两个分支操作的是同一组state variable。无任何分支根据运行时值选择读写不同的state variable。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xe1283567345349942acdfad3692924a1b16cf3cc,TRUE,AiDogeToken,v0.8.9+commit.e5eed63a,etherscan,0,high,,合约中所有非view/pure函数均无运行时条件分支（if/else或三元表达式）。_transfer、_approve、_burn、_mint等内部函数仅含require断言，所有执行路径读写的状态变量集合固定不变。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x66dea1b5f8cd66a0362e7efc5462b17586645a01,FALSE,,,none,,,,,,
0x852ab534c93bb308553bc5e960ea8916a89a9955,FALSE,,,none,,,,,,
0x7ab65c25ee1793eeb426136abaa9ed1edb86e87e,FALSE,,,none,,,,,,
0x000000000091aa76be15fc8a8338866209e35129,FALSE,,,none,,,,,,
0xf3ae5d769e153ef72b4e3591ac004e89f48107a1,TRUE,Token,v0.4.24+commit.e67f0147,etherscan,1,high,lock;transferWithLock;unlock,lock/transferWithLock 中 if(locked[...].amount==0) 为true时额外写 lockReason，为false时不写，两条路径的写集不同（true含lockReason，false不含）。unlock 中 if(unlockableTokens>0) 决定是否调用 transfer 从而写入 balances/incomes/expenses，不同路径写集不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,locked[addr][reason].amount==0 决定是否写入 lockReason；unlockableTokens>0 决定是否触发 transfer
0x3d0bb1ccab520a66e607822fc55bc921738fafe3,TRUE,TransparentUpgradeableProxy,v0.8.15+commit.e14f2714,etherscan,1,high,changeAdmin;upgradeTo;upgradeToAndCall;admin;implementation,ifAdmin 的 if 分支执行函数体直接写 _ADMIN_SLOT 或 _IMPLEMENTATION_SLOT，else 分支走 _fallback() delegatecall 不触及这些槽，两条路径读写的 state variable 完全不同。,,ifAdmin modifier 中 msg.sender == _getAdmin()，依赖 msg.sender 和 admin 存储槽的运行时值
0x4f7d2d728ce137dd01ec63ef7b225805c7b54575,TRUE,WALLY,v0.8.25+commit.b61c2a91,etherscan,1,high,_transfer;transfer;transferFrom;enableTrading,_transfer中，if(block.number==firstBlock)分支写入perBuyCount；if(marketPair[from]...)分支写入_buyCount；if(交换条件)分支写入sellCount和lastSellBlock。不同运行时路径触及的state variable集合不同，满足分支依赖可变读写集。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,依赖block.number、marketPair映射、isExile、_buyCount、swapEnabled等运行时状态值决定分支走向
0xdc32518c0c6f3246b9f38e5f203cf01f5de28d69,FALSE,,,none,,,,,,
0x9fe508301a63409b52191cda1fd4d590c7404bdf,FALSE,,,none,,,,,,
0xbc5e0f26c78e8d5c486c10f856d2bca4eab96cae,TRUE,AIGPU,v0.8.30+commit.73712a01,etherscan,1,high,transfer;transferFrom;_transfer;_superAIGPUTokensTransfer,_transfer中takeFee=false路径经removeAllAIGPUFee/restoreAllAIGPUFee额外读写_previousredisAIGPUFee和_previoustaxForFee；takeFee=true路径不触及这两个变量。两条路径的state variable读写集不同，满足分支依赖可变RW-set。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,分支依赖_isExcludedFeeExempt[from/to]、from/to==_uniswapV2Pair等运行时值，决定takeFee真假
0x4756865e071231f52077bf218079be8a2185523c,FALSE,,,none,,,,,,
0x4f493b7de8aac7d55f71853688b1f7c8f0243c85,TRUE,CurveStableSwapNG,vyper:0.3.10,etherscan,1,high,add_liquidity;remove_liquidity,add_liquidity中if(total_supply>0)分支会写入admin_balances并调用upkeep_oracles写入last_prices_packed；else分支仅写入last_D_packed和ma_last_time。两分支读写的state variable集合不同。remove_liquidity中_claim_admin_fees为True时额外写入admin_balances。,no_source,add_liquidity中基于total_supply是否>0（运行时状态变量）分支；remove_liquidity中基于_claim_admin_fees参数分支。
0x7783933d905465099a4cc27261f6eecd0ed6bb82,FALSE,,,none,,,,,,
0x0590cc9232ebf68d81f6707a119898219342ecb9,TRUE,BananaCat,v0.8.21+commit.d9974bed,etherscan,1,high,transfer;transferFrom,_transfer 中 if(from!=owner()&&to!=owner()) 进入时可能写 _holderLastTransferTimestamp 和 _buyCount，不进入则完全不写这两个变量；if(from==uniswapV2Pair) 分支写 _buyCount，swap 分支通过 swapTokensForEth 写 _allowances，不同路径读写的变量集合不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,分支依赖 from/to 地址、owner()、transferDelayEnabled、uniswapV2Pair 等运行时值
0x4a8036efa1307f1ca82d932c0895faa18db0c9ee,TRUE,PendleYieldToken,v0.8.24+commit.e11b9ed9,etherscan,1,high,redeemDueInterestAndRewards;_doTransferOutRewards;transfer;transferFrom;_beforeTokenTransfer,redeemDueInterestAndRewards中，redeemInterest为true时写userInterest，false时不写；_doTransferOutRewards中isExpired()为true时额外写postExpiry.userRewardOwed，false时不写。不同分支触及不同state variable。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,函数参数redeemInterest/redeemRewards控制分支；isExpired()状态值控制分支
0xcac964bf34f0643f8bbba2e6a0e2750f8b436f65,FALSE,,,none,,,,,,
0x554833698ae0fb22ecc90b01222903fd62ca4b47,TRUE,DVN,v0.8.22+commit.4fc1097e,etherscan,1,high,grantRole;revokeRole,Worker._grantRole/_revokeRole中，当_role==ALLOWLIST时读写allowlistSize和_roles两个变量，其他角色仅读写_roles。grantRole和revokeRole是public函数调用这些内部函数，分支条件依赖运行时参数_role。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,函数参数_role的值（ALLOWLIST vs 其他角色）决定是否额外读写allowlistSize变量
0xde7259893af7cdbc9fd806c6ba61d22d581d5667,TRUE,TokenChwomper,v0.8.20+commit.a1b79de6,etherscan,0,high,,withdraw函数虽有if/else分支(token!=address(0))，但两个分支都仅执行外部调用(ERC20.transfer或ETH发送)，不读写本合约的任何state variable。其余函数均无条件分支，不存在分支依赖的可变读写集。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xbe147fa52a4692de45f84daacafbd15974182f9a,FALSE,,,none,,,,,,
0xbb2b8038a1640196fbe3e38816f3e67cba72d940,TRUE,UniswapV2Pair,v0.5.16+commit.9c3226ce,etherscan,1,high,mint;burn;transferFrom,_mintFee中feeOn为true时可能写totalSupply和balanceOf（通过_mint），feeOn为false且_kLast!=0时写kLast=0，两分支触碰不同state variable。transferFrom的if分支额外写allowance，else不写，RW-set也不同。,,feeOn依赖factory.feeTo()运行时返回值；_mintFee据此分支写不同state variable
0x81a53b0ead1e08b41da7db4e6c92adf06a2246c2,TRUE,MerkleDistributor,v0.8.9+commit.e5eed63a,etherscan,0,high,,所有非view/pure函数（claim、rescue、setMerkleRoot、renounceOwnership、transferOwnership）均不含运行时if/else或三元条件分支，只有require校验语句。不存在不同分支读写不同state variable的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x63bbc71c034bc99a905d5594df985c218a35d392,TRUE,TokenConversionManagerV2,v0.8.19+commit.7dd6d404,etherscan,0,high,,所有条件分支虽依赖运行时值（如commissionSettings.commissionIsEnabled、commissionType、receiverCommissionProportion），但不同分支读写的都是同一组state variable。conversionOut/conversionIn的分支仅影响外部TOKEN调用的方式，写入的都是_usedSignatures和_status；Commission系列函数的分支均写commissionSettings结构体同一变量，不存在分支间读写不同state variable的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x699e04f98de2fc395a7dcbf36b48ec837a976490,TRUE,BoringVault,v0.8.21+commit.d9974bed,etherscan,0,high,,合约中的条件分支（如enter/exit中的if(assetAmount>0)仅控制外部调用，transferFrom中的if(allowed!=max)仅决定是否写入allowance但两路径都读取allowance）均不导致不同分支读写不同的state variable集合。所有分支路径触及的变量集相同。,,
0xea73a0c1fab72c3eb29494b0afec1554e8802afe,TRUE,DecagonTimelock,v0.8.4+commit.c7e474f2,etherscan,0,high,,合约中所有非view/pure的external/public函数（lockToken、updateSigner、removeTimelock、grantRole、revokeRole等）的条件分支要么仅用于revert校验（不影响后续读写哪些变量），要么不同分支操作的是同一个state variable（如_grantRole/_revokeRole均操作_roles mapping）。不存在分支依赖不同state variable的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x08da2f88800ee0101041e257ec814bbd566a369b,FALSE,,,none,,,,,,
0x023fa838682c115c2cfba96ef3791cb5bd931fc7,FALSE,,,none,,,,,,
0x1985365e9f78359a9b6ad760e32412f4a445e862,TRUE,Delegator,v0.4.20+commit.3155dd80,etherscan,0,high,,合约仅包含Delegator代理合约。fallback函数有if(controllerLookupName==0)分支，但该分支仅决定是否提前return，不存在不同分支读写不同state variable的情况，符合反例中'分支只影响return'的模式。delegatecall为不透明动态调度，非源码明确操作不同变量。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xfbccac20483da7c53bc95ec3e1ac4d26b5860b7a,TRUE,ERC1967Proxy,v0.8.19+commit.7dd6d404,etherscan,0,high,,合约中唯一的非view/pure external/public函数是fallback和receive，它们通过_delegate执行delegatecall，switch/case仅区分成功与revert，不触及不同state variable。其余升级函数均为internal，不满足判定门槛，且_upgradeToAndCallUUPS两分支均写同一_IMPLEMENTATION_SLOT。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xcdb5791f05b81cbc2bd7be18cd837568b0adf84d,FALSE,,,none,,,,,,
0x03e34b085c52985f6a5d27243f20c84bddc01db4,TRUE,MultiMerkleStash,v0.8.4+commit.c7e474f2,etherscan,0,high,,合约中所有非view/pure的external/public函数（claim、claimMulti、updateMerkleRoot、transferOwnership、renounceOwnership）均无条件分支导致读写不同state variable。唯一含有if/else的processProof是pure函数，不操作状态变量。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x06c6c90a3892f0ba2c8e1917e6300107b5ab00e6,TRUE,FixedTermYield,v0.8.28+commit.7893614a,etherscan,,,,,"模型返回内容为空（finish_reason=length, reasoning_content长度=24079字符, usage={'completion_tokens': 6000, 'completion_tokens_details': {'reasoning_tokens': 5997}, 'prompt_tokens': 54498, 'prompt_tokens_details': {'cached_tokens': 832}, 'total_tokens': 60498}）。大概率是 max_tokens 太小，思考过程把额度耗尽了，试试调大 --max-tokens，或者去掉 --reasoning-effort max 降低思考强度",
0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a,TRUE,BurnableCrowdsaleToken,v0.4.8+commit.60cc1668,etherscan,0,high,,所有非view/pure的external/public函数中的条件分支均为守卫式（throw或继续），不改变后续读写的变量集合。如approve、upgrade、setUpgradeAgent等的if分支仅用于revert校验，通过后均走同一路径读写相同变量，无分支选择不同state variable的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x824ed6162cfbda8423dd6ef6cd45e97af9901dc9,TRUE,AVB,v0.8.28+commit.7893614a,etherscan,1,high,nonces,nonces函数中if(emitEvent)为true时调用_update修改_balances和_totalSupply，为false时不触碰任何状态变量；_update内部from/to是否为零地址也决定写_totalSupply还是_balances，不同分支RW-set不同,no_source,nonces函数的emitEvent参数决定是否执行_update，true分支操作_balances和_totalSupply，false分支不操作任何状态变量
0x2312767e3e1dee3767bb973cf40dac9c638f8c8e,TRUE,ERC20RevocableComplianceToken,v0.8.22+commit.4fc1097e,etherscan,1,medium,constructor,constructor中if(totalSupply_>0)为true时写_totalSupply和_balances，false时不写这两个变量，不同分支的读写集不同。此外toShortStringWithFallback按字符串长度决定是否写_nameFallback等变量,,参数totalSupply_>0决定是否写入_totalSupply和_balances；字符串长度决定是否写fallback变量
0x9deabf7815b42bf4e9a03eec35a486ff74ee7459,TRUE,SablierV2LockupDynamic,v0.8.26+commit.8a97fa7a,etherscan,,,,,"模型返回内容为空（finish_reason=length, reasoning_content长度=17896字符, usage={'completion_tokens': 6000, 'completion_tokens_details': {'reasoning_tokens': 5984}, 'prompt_tokens': 82529, 'prompt_tokens_details': {'cached_tokens': 832}, 'total_tokens': 88529}）。大概率是 max_tokens 太小，思考过程把额度耗尽了，试试调大 --max-tokens，或者去掉 --reasoning-effort max 降低思考强度",
0x9da95c32c5869c84ba2c020b5e87329ec0adc97f,TRUE,AscendantNFTMinting,v0.8.27+commit.40a35a09,etherscan,0,high,,逐一检查所有非view/pure的public/external函数（含内部调用链），发现所有运行时分支要么只是对同一mapping的不同key操作（如_distribute中currentDay==1分支操作toDistribute[DAY8] vs toDistribute[DAY8/28/90]，属同一变量不同key），要么是revert/guard early-return，要么仅在external call层面有差异（如_claimAndBurn的_isFusion分支）。无任何分支导致不同state variable集合的读写。,,
0x9fbc367b9bb966a2a537989817a088afcaffdc4c,TRUE,BoringVault,v0.8.21+commit.d9974bed,etherscan,0,high,,所有带条件分支的函数（如enter/exit的assetAmount>0检查、transferFrom的无限授权优化）均不涉及在不同分支读写不同的state variable。enter/exit两分支均通过_mint/_burn操作totalSupply和balanceOf，差异仅在于是否执行外部代币转账；transferFrom两分支均操作balanceOf，仅在是否额外扣减allowance上有区别，非选择性写入不同变量。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x38562fff64957fc6b3c240af14c037170bfbf349,FALSE,,,none,,,,,,
0x000000004ab03b268bce6126cb6dc55b3b2471df,FALSE,,,none,,,,,,
0xf85c4021bae8f3b4e36c32f6edacee3ce521127e,FALSE,,,none,,,,,,
0x9fd9278f04f01c6a39a9d1c1cd79f7782c6ade08,TRUE,Biaoqing,v0.8.20+commit.a1b79de6,etherscan,1,high,transfer;transferFrom,_transfer中，当from==uniswapV2Pair时执行_buyCount++，否则不写_buyCount；满足swap条件时经swapTokensForEth→_approve写_allowances，否则不写。不同路径触及的state variable集合不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,from是否等于uniswapV2Pair、swapEnabled及_buyCount等运行时状态值决定走不同分支
0x9236ca1d6e59f8ab672269443e13669d0bd5b353,TRUE,ERC1967Proxy,v0.8.9+commit.e5eed63a,etherscan,1,high,fallback;receive;_fallback,TransparentUpgradeableProxy的_fallback()中，if(msg.sender==_getAdmin())分支内根据msg.sig分别调用_dispatchUpgradeTo（写_IMPLEMENTATION_SLOT）或_dispatchChangeAdmin（写_ADMIN_SLOT），而非admin分支走super._fallback()委托调用不直接读写这些槽，不同分支读写的存储变量不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,msg.sender是否等于admin地址以及msg.sig选择器决定走不同分支
0x48d753bfc1874bbc4b45cf8d8704332e2aa2b80e,TRUE,token,v0.8.15+commit.e14f2714,etherscan,1,high,transfer;transferFrom;_transfer,在_transfer的fee逻辑中，sell分支读取sellTotalFees/sellLiquidityFee/sellOperationsFee/sellDevFee并写入tokensForLiquidity等，buy分支读取buyTotalFees/buyLiquidityFee/buyOperationsFee/buyDevFee，两条分支读写的state variable集合不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,分支依赖automatedMarketMakerPairs[from/to]和buy/sellTotalFees等state variable的运行时值
0x0e5143e1cb486b1cbda9321071499c1f3790b7a7,TRUE,ForwarderV4,v0.8.20+commit.a1b79de6,etherscan,0,high,,所有含条件分支的函数（init、onERC721Received、onERC1155Received、flushTokens、flush等）的分支仅导致early return或是否执行外部调用，两个分支读写的是相同state variable集合，不涉及不同state variable。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x000000000000305b8621e2475aee38ab5721d525,TRUE,PanopticPool,v0.8.28+commit.7893614a,etherscan,1,high,mintOptions;burnOptions;mintTokenizedPosition;burnTokenizedPosition;settleLiquidation,_updateSettlementPostMint中isLong==0分支写s_grossPremiumLast而isLong==1不写；_createLegInAMM中currentLiquidity>0时写s_accountPremiumOwed/Gross否则跳过；settleLiquidation中bonus<0分支额外写s_poolAssets。不同分支触及的state variable集合不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,tokenId的isLong字段、currentLiquidity值、bonus正负等运行时参数决定分支走向
0x9995de128a10c537695e45d8df40246bb1588eee,TRUE,ETH,v0.8.23+commit.f704f362,etherscan,1,high,_transfer;transfer;transferFrom,_transfer中，if(from!=owner&&to!=owner)为true时额外读写_buyCount、sellCount、lastSellBlock等变量，为false时仅操作_balances；三元表达式(_buyCount>_reduceBuyTaxAt)?_finalBuyTax:_initialBuyTax在不同分支读取不同的state variable；买入分支(from==pair)写_buyCount，卖出分支(to==pair)写sellCount和lastSellBlock，不同分支触及不同变量集合。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,分支依赖msg.sender/from/to地址、_buyCount、block.number等运行时值，决定读写不同state variable
0xd459eceddafcc1d876a3be7290a2e16e801073a3,TRUE,BBOFT,v0.8.23+commit.f704f362,etherscan,0,high,,逐一检查所有非view/pure的external/public函数（含继承的ERC20、OFTCore、OApp等），所有条件分支要么仅导致revert/continue，要么只影响局部变量或外部调用，没有发现不同分支读写不同state variable的情况。,,
0x65caf47562cd9e117b27a61fbdc9b209c8d58100,FALSE,,,none,,,,,,
0x4bdcb66b968060d9390c1d12bd29734496205581,TRUE,AcquireToken,v0.8.9+commit.e5eed63a,etherscan,0,high,,标准ERC20实现，无非view/pure函数包含运行时分支选择不同state variable的模式。transferFrom中_spendAllowance虽有if(currentAllowance!=max)分支，但两路径都读取了_allowances（条件本身依赖它），且均写入_balances，读写变量集合不变。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xf86506384453d4875f7cfb31290b9b60daeb810a,TRUE,BitcoinBob,v0.8.30+commit.73712a01,etherscan,0,high,,所有条件分支（如交易类型判断buy/sell、sellLimit检查、canSwap判断等）虽然影响是否递增sellCount或计算不同的fee值，但各分支最终读写的state variable集合相同（均为_balances、_allowances等），不存在分支选择写入不同变量的情况。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0x78524beeac12368e600457478738c233f436e9f6,TRUE,TransparentUpgradeableProxy,v0.8.10+commit.fc410830,etherscan,1,high,changeAdmin;upgradeTo;upgradeToAndCall;admin;implementation,ifAdmin的admin分支直接操作特定ERC1967 slot（changeAdmin写_ADMIN_SLOT，upgradeTo写_IMPLEMENTATION_SLOT），非admin分支走_fallback delegatecall转发，两路径触及的存储slot集合不同，构成分支依赖的可变读写集。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,ifAdmin中msg.sender是否等于_getAdmin()（即_ADMIN_SLOT存储的地址）
0xa3137a5f54f803bdf0c0209a11ee41446f0c2afa,TRUE,TransparentUpgradeableProxy,v0.7.6+commit.7338295f,etherscan,1,high,changeAdmin;upgradeTo;upgradeToAndCall;admin;implementation,ifAdmin修饰符中，sender==admin分支写_ADMIN_SLOT或_IMPLEMENTATION_SLOT等EIP1967固定槽；sender!=admin分支调用_fallback()经delegatecall转发，读写implementation定义的其他存储槽，两条路径读写的state variable集合不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,ifAdmin修饰符依赖msg.sender是否等于当前_admin()存储值来决定分支走向
0xc8c7a58d262803369fe76d4a4a4b8975cc04493e,FALSE,,,none,,,,,,
0x6572d8ef185baa22a90409023bcfd4fa47ff6555,TRUE,ERC721SeaDropCloneable,v0.8.17+commit.8df45f5f,etherscan,1,high,multiConfigure,multiConfigure中有多个运行时if分支，各分支调用不同setter写入不同state variable：config.maxSupply>0时写_maxSupply，baseURI非空时写_tokenBaseURI，contractURI非空时写_contractURI等。不同执行路径触及完全不同的存储变量集合。,,分支条件依赖config参数的各字段运行时值（如config.maxSupply>0、baseURI长度非零等）
0x43415eb6ff9db7e26a15b704e7a3edce97d31c4e,TRUE,TransparentUpgradeableProxy,v0.8.20+commit.a1b79de6,etherscan,1,high,fallback;receive;_fallback,_fallback()中admin分支内部，selector==changeAdmin时写_ADMIN_SLOT，selector==upgradeTo时写_IMPLEMENTATION_SLOT，两个不同storage slot即不同state variable，条件依赖msg.sender和msg.sig运行时值。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,msg.sender是否为admin及msg.sig选择器决定走不同dispatch路径
0x5a8908c8b7f0a35f3a08a7a1b93b0c4ac928e5f6,TRUE,Token,v0.8.30+commit.73712a01,etherscan,1,high,transfer;transferFrom;_transfer,,no_source,from/to是否为owner、_buyCount与_reduceBuyTaxAt的比较结果、以及是否为买卖场景，决定读写不同的状态变量
0x1930411152437a3a85d76d6d0720618b31a555e4,TRUE,ENCT,v0.8.23+commit.f704f362,etherscan,1,high,transfer;transferFrom,_transfer中三元表达式根据_buyCount运行时值分别读_finalBuyTax或_initialBuyTax（及_finalSellTax或_initialSellTax），不同分支读不同state variable；且owner路径与非owner路径写集也不同。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,_buyCount与_reduceBuyTaxAt/_reduceSellTaxAt比较，以及from/to是否为owner
0xbf75bf95de498d88746565c012d2e7005569e6fa,FALSE,,,none,,,,,,
0x108fe89494fd88fad2fe278bf0d86d29980eaaf3,FALSE,,,none,,,,,,
0xdfdb7f72c1f195c5951a234e8db9806eb0635346,TRUE,InitializedProxy,v0.8.5+commit.a4f2e591,etherscan,0,high,,合约仅有 immutable 变量 logic，在 constructor 中设置。fallback 通过 assembly delegatecall 转发，其中的 switch result 分支仅影响 revert/return，不涉及不同 state variable 的读写。receive 为空。无满足条件的分支依赖可变读写集。,402 Client Error: Payment Required for url: https://api.deepseek.com/chat/completions,
0xa387da163c986eb040b78372f3d8065de8850a6f,FALSE,,,none,,,,,,
0x79f06a8dc564717a9ad418049d0be9a60f2646c0,TRUE,PendleMarketV3,v0.8.24+commit.e11b9ed9,etherscan,0,high,,合约中的条件分支（如if(lpToReserve!=0)、if(receiver!=address(this))、if(currentAllowance!=type(uint256).max)等）均操作同一组状态变量，不涉及不同分支读写不同存储变量。条件分支仅影响同一变量的不同key或外部调用，不构成可变RW-set。,,
0xe79031b5aaeb3ee8d0145e3d75b81b36bffe341d,TRUE,Boppy,v0.8.19+commit.7dd6d404,etherscan,0,high,,所有 public/external 非 view 函数的运行时分支（如 _transfer 中 takeFee、canSwap 判断）最终均经过 _transferStandard，始终读写相同核心变量集 _rOwned/_rTotal/_tFeeTotal。fee 分支仅修改 _redisFee/_taxFee 同组变量，不存在互斥写不同 state variable 的模式。,,
0xc8005c19d490b09188313f4dd27af90c018076bf,TRUE,BatchZeroTokenFromTo,v0.8.7+commit.e28d00a7,blockscout,,,,,no_source,
0xfde565a441d8f0bb0c41620b7fdbaa251324eb05,TRUE,Token,v0.8.31+commit.fd3a2265,etherscan,1,high,transfer;transferFrom,_transfer中买入分支(from==pair)额外写_buyCount，卖出+swap分支经swapTokensForEth→_approve额外写_allowances，普通转账路径两者都不写，三条路径RW-set不同,,分支依赖from/to地址与uniswapV2Pair比较、swapEnabled、_buyCount等运行时值
0xd4a98db61f03b92858f0ef0d138d12666b6e2e70,FALSE,,,none,,,,,,
